brand,perfume_name,perfume_type,perfume_name_cleaned,avg_original_price_per_liter,avg_reduced_price_per_liter
Hollister,Hollister Eau de Toilette Canyon Sky For Him,Eau de Toilette,Canyon Sky For Him,466.33,373.0
Hollister,Hollister Eau de Parfum Festival Nite for Her,Eau de Parfum,Festival Nite for Her,466.33,373.0
Hollister,Hollister Eau de Parfum Wave California,Eau de Parfum,Wave California,483.0,
Hollister,Hollister Eau de Toilette Festival Vibes Eau de Toilette Spray,Eau de Toilette,Festival Vibes  Spray,676.33,
Hollister,Hollister Eau de Toilette Wave California,Eau de Toilette,Wave California,583.17,392.0
Hollister,Hollister Eau de Toilette Free Wave California,Eau de Toilette,Free Wave California,676.33,
Hollister,Hollister Eau de Toilette Festival Nite for Him,Eau de Toilette,Festival Nite for Him,466.33,373.0
Hollister,Hollister Eau de Parfum Canyon Sky For Her,Eau de Parfum,Canyon Sky For Her,466.33,373.0
Hollister,Hollister Eau de Parfum Feelin´ Good for Her,Eau de Parfum,Feelin´ Good for Her,466.33,373.0
Hollister,Hollister Eau de Toilette Free Wave California,Eau de Toilette,Free Wave California,666.33,533.0
Hollister,Hollister Eau de Parfum Canyon Escape For Her,Eau de Parfum,Canyon Escape For Her,466.33,373.0
Lancme,Lancôme Eau de Toilette Magie Noire,Eau de Toilette,Magie Noire,1400.0,1120.0
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Le Parfum,Eau de Parfum,Absolu Les s Le,2750.0,2200.0
Lancme,Lancôme Eau de Parfum Idôle Now,Eau de Parfum,Idôle Now,1963.33,1403.13
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Rose on the Moon,Eau de Parfum,Absolu Les s Rose on the Moon,2750.0,2200.0
Lancme,Lancôme Eau de Parfum Hypnôse,Eau de Parfum,Hypnôse,1833.33,1279.83
Lancme,Lancôme Eau de Parfum La Nuit Trésor Vanille Noire,Eau de Parfum,La Nuit Trésor Vanille Noire,1837.78,1470.22
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Rose or die,Eau de Parfum,Absolu Les s Rose or die,2750.0,2200.0
Lancme,Lancôme Eau de Parfum Absolu Les Parfums 6AM Rose,Eau de Parfum,Absolu Les s 6AM Rose,2750.0,2200.0
Lancme,Lancôme Eau de Toilette Magie Noire Edt Vapo Ed. Lim.,Eau de Toilette,Magie Noire Edt Vapo Ed. Lim.,1444.8,1228.0
Lancme,Lancôme Eau de Parfum Idôle Aura,Eau de Parfum,Idôle Aura,2000.0,1339.8
Lancme,Lancôme Eau de Parfum La vie est belle Rose Extraordinaire,Eau de Parfum,La vie est belle Rose Extraordinaire,1970.0,1433.27
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Oud Bouquet,Eau de Parfum,Absolu Les s Oud Bouquet,2750.0,2200.0
Lancme,Lancôme Eau de Parfum La vie est belle L'Extrait,Eau de Parfum,La vie est belle L'Extrait,2706.5,2063.8
Lancme,Lancôme Eau de Parfum La vie est belle Soleil Cristal,Eau de Parfum,La vie est belle Soleil Cristal,2307.49,1080.0
Lancme,Lancôme Eau de Parfum La vie est belle L'Elixir,Eau de Parfum,La vie est belle L'Elixir,2383.33,1376.37
Lancme,Lancôme Eau de Parfum La vie est belle Intensément,Eau de Parfum,La vie est belle Intensément,2178.89,1358.71
Lancme,Lancôme Eau de Parfum Idôle Nectar,Eau de Parfum,Idôle Nectar,1900.0,1336.47
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Hot as rose,Eau de Parfum,Absolu Les s Hot as rose,2750.0,2200.0
Lancme,Lancôme Eau de Parfum Poême,Eau de Parfum,Poême,1350.0,1080.0
Lancme,Lancôme Eau de Parfum Idôle Power,Eau de Parfum,Idôle Power,2046.67,1573.87
Lancme,Lancôme Eau de Parfum Idôle,Eau de Parfum,Idôle,1963.33,
Lancme,Lancôme Eau de Parfum Trésor,Eau de Parfum,Trésor,1722.22,
Lancme,Lancôme Eau de Toilette Ô de Lancôme,Eau de Toilette,Ô de Lancôme,880.0,704.0
Lancme,Lancôme Eau de Toilette Idôle,Eau de Toilette,Idôle,1773.33,1418.67
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Storm & roses,Eau de Parfum,Absolu Les s Storm & roses,2750.0,2200.0
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Not your rose,Eau de Parfum,Absolu Les s Not your rose,2750.0,2200.0
Lancme,Lancôme Parfum La Nuit Trésor La Nuit,Parfum,La Nuit Trésor La Nuit,1971.11,1576.89
Lancme,Lancôme Eau de Parfum La Nuit Trésor,Eau de Parfum,La Nuit Trésor,1937.78,1414.56
Lancme,Lancôme Eau de Parfum Absolu Les Parfums I flamed a rose,Eau de Parfum,Absolu Les s I flamed a rose,2750.0,2200.0
Lancme,Lancôme Eau de Parfum La Nuit Trésor Intense,Eau de Parfum,La Nuit Trésor Intense,1799.95,1744.0
Lancme,Lancôme Eau de Parfum Absolu Les Parfums 1001 Roses,Eau de Parfum,Absolu Les s 1001 Roses,2750.0,2200.0
Lancme,Lancôme Eau de Parfum La vie est belle Iris Absolu,Eau de Parfum,La vie est belle Iris Absolu,2178.89,1543.44
Lancme,Lancôme Eau de Parfum Absolu Les Parfums Hell of a rose,Eau de Parfum,Absolu Les s Hell of a rose,2750.0,2200.0
Lancme,Lancôme Eau de Parfum Miracle Eau de Parfum,Eau de Parfum,Miracle,1752.22,1213.16
Lancme,Lancôme Eau de Parfum Trésor Midnight Rose,Eau de Parfum,Trésor Midnight Rose,1873.33,1296.4
Hemcael,Hemcael Eau de Parfum RARIS,Eau de Parfum,RARIS,3500.0,2800.0
Hemcael,Hemcael Eau de Parfum ABEL,Eau de Parfum,ABEL,2750.0,2200.0
Hemcael,Hemcael Eau de Parfum CAELUM,Eau de Parfum,CAELUM,2950.0,2360.0
Hemcael,Hemcael Eau de Parfum HORRUIT,Eau de Parfum,HORRUIT,2850.0,2280.0
The Seven Kids,The Seven Kids Eau de Toilette,Eau de Toilette,"",199.6,169.6
The Seven Kids,The Seven Kids Eau de Parfum,Eau de Parfum,"",226.9,192.8
The Seven Kids,The Seven Kids Eau de Toilette,Eau de Toilette,"",199.6,169.6
The Seven Kids,The Seven Kids Eau de Cologne,Eau de Cologne,"",125.68,106.81
Jacomo,Jacomo Parfum JACOMO LE PARFUM,Parfum,JACOMO LE PARFUM,750.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum La Fenice Eyeshadow Quad,Eau de Parfum,La Fenice Eyeshadow Quad,2300.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Nobil Homo Damascus Desert,Eau de Parfum,Nobil Homo Damascus Desert,1550.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Zafferano Iran,Eau de Parfum,Accordi di Profumo Zafferano Iran,2166.33,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum La Fenice My Pearls,Eau de Parfum,La Fenice My Pearls,2740.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Rosa Turchia,Eau de Parfum,Accordi di Profumo Rosa Turchia,2166.67,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Nobil Homo Colonia Veneziana,Eau de Parfum,Nobil Homo Colonia Veneziana,1240.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Queen of the Night,Eau de Parfum,Murano Exclusive Queen of the Night,3500.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Tonka Venezuela,Eau de Parfum,Accordi di Profumo Tonka Venezuela,2166.67,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum La Fenice Pour Femme,Eau de Parfum,La Fenice Pour Femme,1750.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Sandalo Australia,Eau de Parfum,Accordi di Profumo Sandalo Australia,1733.33,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Collection Rosa Moceniga,Eau de Parfum,Murano Collection Rosa Moceniga,1680.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Neroli Marocco,Eau de Parfum,Accordi di Profumo Neroli Marocco,1733.33,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Flamant Rose,Eau de Parfum,Murano Exclusive Flamant Rose,2900.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Collection Red Potion,Eau de Parfum,Murano Collection Red Potion,2060.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Vetiver Haiti,Eau de Parfum,Accordi di Profumo Vetiver Haiti,2166.67,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Nobil Homo Venetian Blue Intense,Eau de Parfum,Nobil Homo Venetian Blue Intense,1900.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Arabesque,Eau de Parfum,Murano Exclusive Arabesque,2900.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Bergamotto Italia,Eau de Parfum,Accordi di Profumo Bergamotto Italia,1733.33,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Vinegia 21,Eau de Parfum,Murano Exclusive Vinegia 21,2899.9,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Patchouli Indonesia,Eau de Parfum,Accordi di Profumo Patchouli Indonesia,2166.67,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Petitgrain Paraguay,Eau de Parfum,Accordi di Profumo Petitgrain Paraguay,1733.33,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Moscado,Eau de Parfum,Moscado,2070.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Tuberosa India,Eau de Parfum,Accordi di Profumo Tuberosa India,1733.33,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Vaniglia Madagascar,Eau de Parfum,Accordi di Profumo Vaniglia Madagascar,2166.67,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Nobil Homo Ottoman Amber,Eau de Parfum,Nobil Homo Ottoman Amber,1550.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Gyokuro,Eau de Parfum,Gyokuro,2059.9,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Collection Andalusian Soul,Eau de Parfum,Murano Collection Andalusian Soul,1824.95,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Nobil Homo Gold Regatta,Eau de Parfum,Nobil Homo Gold Regatta,2200.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Imperial Emerald,Eau de Parfum,Murano Exclusive Imperial Emerald,2900.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Maria Callas,Eau de Parfum,Murano Exclusive Maria Callas,2389.85,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Accordi di Profumo Arancia Brasile,Eau de Parfum,Accordi di Profumo Arancia Brasile,2166.67,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Nobil Homo Venetian Blue,Eau de Parfum,Nobil Homo Venetian Blue,1549.9,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Liberty,Eau de Parfum,Murano Exclusive Liberty,2320.0,
The Merchant Of Venice,THE MERCHANT OF VENICE Eau de Parfum Murano Exclusive Rococò,Eau de Parfum,Murano Exclusive Rococò,2320.0,
Elie Saab,Elie Saab Eau de Parfum Girl of Now Girl of Now Forever,Eau de Parfum,Girl of Now Girl of Now Forever,2019.8,
Elie Saab,Elie Saab Eau de Parfum Le Parfum WHITE,Eau de Parfum,Le  WHITE,1601.78,
Elie Saab,Elie Saab Eau de Parfum Le Parfum ELIE SAAB,Eau de Parfum,Le  ELIE SAAB,1601.67,
Elie Saab,Elie Saab Eau de Parfum Le Parfum Lumiere,Eau de Parfum,Le  Lumiere,2045.75,
Elie Saab,Elie Saab Eau de Parfum Le Parfum Bridal,Eau de Parfum,Le  Bridal,1601.78,
Elie Saab,Elie Saab Eau de Parfum Girl of Now ELIE SAAB,Eau de Parfum,Girl of Now ELIE SAAB,1385.75,
Elie Saab,Elie Saab Eau de Parfum Le Parfum Le Parfum Royal,Eau de Parfum,Le  Le  Royal,1469.33,
Elie Saab,Elie Saab Eau de Parfum Girl of Now Lovely,Eau de Parfum,Girl of Now Lovely,1737.62,
Elie Saab,Elie Saab Eau de Parfum Girl of Now Rose Petal,Eau de Parfum,Girl of Now Rose Petal,1514.07,
Elie Saab,Elie Saab Eau de Parfum Elixir ELIE SAAB,Eau de Parfum,Elixir ELIE SAAB,1560.89,
Elie Saab,Elie Saab Eau de Parfum Le Parfum L'Essentiel,Eau de Parfum,Le  L'Essentiel,2072.5,
Elie Saab,Elie Saab Eau de Parfum Girl of Now Shine,Eau de Parfum,Girl of Now Shine,1531.57,
Elie Saab,Elie Saab Eau de Parfum Elixir Love,Eau de Parfum,Elixir Love,1656.22,
Nuxe,NUXE Eau Fraiche Very Rose - Rose Fragrant Water,Eau Fraiche,Very Rose - Rose Fragrant Water,389.0,311.2
Nuxe,NUXE Eau de Parfum Huile Prodigieuse® Floral,Eau de Parfum,Huile Prodigieuse® Floral,1278.0,1022.4
Nuxe,NUXE Eau de Toilette Sun Eau de Délicieuse,Eau de Toilette,Sun Eau de Délicieuse,476.17,380.93
Nuxe,NUXE Eau de Parfum Prod Neroli,Eau de Parfum,Prod Neroli,1278.0,900.0
Nuxe,NUXE Eau de Parfum Huile Prodigieuse® Prodigieux® Le Parfum,Eau de Parfum,Huile Prodigieuse® Prodigieux® Le,1278.0,1022.4
Nuxe,NUXE Eau Fraiche Reve de The – Vitalisierendes Duftspray,Eau Fraiche,Reve de The – Vitalisierendes Duftspray,389.0,311.2
Aether,Aether Eau de Parfum Supraem Collection Nvrmind,Eau de Parfum,Supraem Collection Nvrmind,1739.87,
DKNY  Donna Karan,DKNY Eau de Parfum 24/7,Eau de Parfum,24/7,1372.22,1097.78
DKNY  Donna Karan,DKNY Eau de Toilette Be Delicious,Eau de Toilette,Be Delicious,1383.33,1106.67
DKNY  Donna Karan,DKNY Eau de Parfum Be Delicious Orchard Street,Eau de Parfum,Be Delicious Orchard Street,1616.67,1293.33
DKNY  Donna Karan,DKNY Eau de Toilette Women,Eau de Toilette,Women,1240.0,992.0
DKNY  Donna Karan,DKNY Eau de Parfum Be Delicious 100 %,Eau de Parfum,Be Delicious 100 %,1558.33,1246.67
DKNY  Donna Karan,DKNY Eau de Parfum Golden Delicious,Eau de Parfum,Golden Delicious,1500.0,1200.0
DKNY  Donna Karan,DKNY Eau de Parfum Nectar Love,Eau de Parfum,Nectar Love,1616.67,1293.33
DKNY  Donna Karan,DKNY Eau de Parfum Be Delicious,Eau de Parfum,Be Delicious,1558.33,1113.07
DKNY  Donna Karan,DKNY Eau de Parfum Be Tempted,Eau de Parfum,Be Tempted,1616.67,1293.33
DKNY  Donna Karan,DKNY Eau de Parfum Women Energizing,Eau de Parfum,Women Energizing,1372.22,1097.78
DKNY  Donna Karan,DKNY Eau de Parfum Be Extra Delicious,Eau de Parfum,Be Extra Delicious,1500.0,1200.0
Burberry,BURBERRY Eau de Toilette Mr. Burberry,Eau de Toilette,Mr. Burberry,1200.0,1199.9
Burberry,BURBERRY Eau de Toilette Hero,Eau de Toilette,Hero,1295.56,916.57
Burberry,BURBERRY Eau de Parfum My Burberry BLUSH,Eau de Parfum,My Burberry BLUSH,2274.04,2024.0
Burberry,BURBERRY Eau de Parfum Burberry Brit for Women,Eau de Parfum,Burberry Brit for Women,1310.0,890.0
Burberry,BURBERRY Eau de Parfum Weekend for Women,Eau de Parfum,Weekend for Women,1399.8,
Burberry,BURBERRY Eau de Parfum Burberry Her Intense,Eau de Parfum,Burberry Her Intense,2344.44,1609.89
Burberry,BURBERRY Eau de Parfum Burberry Touch for Women,Eau de Parfum,Burberry Touch for Women,629.9,
Burberry,BURBERRY Eau de Parfum Mr. Burberry,Eau de Parfum,Mr. Burberry,1370.0,1096.0
Burberry,BURBERRY Eau de Parfum Hero,Eau de Parfum,Hero,1533.33,858.0
Burberry,BURBERRY Eau de Parfum My Burberry Für Sie,Eau de Parfum,My Burberry Für Sie,2052.17,1663.39
Burberry,BURBERRY Parfum Hero Intense,Parfum,Hero Intense,1735.0,
Burberry,BURBERRY Eau de Toilette Burberry Her EdT,Eau de Toilette,Burberry Her EdT,1943.33,1531.33
Burberry,BURBERRY Parfum Hero,Parfum,Hero,1754.44,1335.1
Burberry,BURBERRY Parfum My Burberry Black,Parfum,My Burberry Black,2085.56,1531.11
Burberry,BURBERRY Eau de Toilette Weekend for Men,Eau de Toilette,Weekend for Men,544.9,
Burberry,BURBERRY Eau de Parfum Goddess Intense,Eau de Parfum,Goddess Intense,2344.44,1329.98
Burberry,BURBERRY Parfum Burberry Her Elixir,Parfum,Burberry Her Elixir,2344.44,1745.44
Burberry,BURBERRY Eau de Parfum Burberry Her,Eau de Parfum,Burberry Her,2233.33,1104.23
Burberry,BURBERRY Eau de Parfum Goddess Refillable,Eau de Parfum,Goddess Refillable,2233.33,1425.38
Burberry,BURBERRY Eau de Toilette Burberry Brit for Men Brit For Men,Eau de Toilette,Burberry Brit for Men Brit For Men,1190.0,952.0
Naomi Jon,Naomi Jon Parfum Taboo Eau de Parfum Spray,Parfum,Taboo  Spray,399.8,
Laboratorio Olfattivo,Laboratorio Olfattivo Eau de Parfum MELOMIRTILLO,Eau de Parfum,MELOMIRTILLO,42.0,33.6
TALK!,TALK! Eau de Parfum Hero,Eau de Parfum,Hero,259.8,207.8
TALK!,TALK! Eau de Parfum Fighter,Eau de Parfum,Fighter,259.8,207.8
TALK!,TALK! Eau de Parfum Virgin,Eau de Parfum,Virgin,259.8,207.8
TALK!,TALK! Eau de Parfum Amazon,Eau de Parfum,Amazon,259.8,207.8
TALK!,TALK! Eau de Parfum Dangerous,Eau de Parfum,Dangerous,259.8,207.8
Halloween,Halloween Eau de Parfum MAN Mystery,Eau de Parfum,MAN Mystery,471.92,377.52
Halloween,Halloween Eau de Toilette HALLOWEEN,Eau de Toilette,HALLOWEEN,719.8,575.8
Halloween,Halloween Eau de Toilette Man,Eau de Toilette,Man,478.56,424.83
Halloween,Halloween Eau de Toilette BLUE DROP,Eau de Toilette,BLUE DROP,923.0,
Halloween,Halloween Eau de Parfum MY WISH,Eau de Parfum,MY WISH,2031.6,723.9
Halloween,Halloween Eau de Toilette Magic,Eau de Toilette,Magic,940.0,723.85
Halloween,Halloween Eau de Parfum Blossom,Eau de Parfum,Blossom,620.0,516.9
Halloween,Halloween Eau de Toilette Man X,Eau de Toilette,Man X,531.49,447.87
Barbour,Barbour Parfum,Parfum,"",889.9,
Barbour,Barbour Eau de Parfum BARBOUR,Eau de Parfum,BARBOUR,889.9,
Jean Couturier,Jean Couturier Eau de Toilette UN JARDIN A PARIS,Eau de Toilette,UN JARDIN A PARIS,774.83,
Jean Couturier,Jean Couturier Eau de Parfum PARIS BAROQUE,Eau de Parfum,PARIS BAROQUE,620.0,
Jean Couturier,Jean Couturier Parfum Coriandre Eau de Parfum Spray,Parfum,Coriandre  Spray,700.9,
Jean Couturier,Jean Couturier Eau de Parfum PARIS BAROQUE,Eau de Parfum,PARIS BAROQUE,839.8,
Scotch  Soda,Scotch & Soda Eau de Parfum I AM - FOR WOMEN,Eau de Parfum,I AM - FOR WOMEN,883.17,
Rabanne,Rabanne Eau de Parfum Fame The Couture Edition,Eau de Parfum,Fame The Couture Edition,1950.0,1560.0
Rabanne,Rabanne Eau de Parfum Lady Million Fabulous,Eau de Parfum,Lady Million Fabulous,2119.58,1683.6
Rabanne,Rabanne Parfum 1 Million,Parfum,1 Million,1346.67,886.72
Rabanne,Rabanne Eau de Toilette 1 Million Spray,Eau de Toilette,1 Million Spray,1227.5,748.77
Rabanne,Rabanne Eau de Toilette XS Pour Homme,Eau de Toilette,XS Pour Homme,1085.0,990.0
Rabanne,Rabanne Eau de Parfum Pure XS For Her,Eau de Parfum,Pure XS For Her,1937.36,1476.54
Rabanne,Rabanne Parfum Fame Parfum,Parfum,Fame,2330.0,1769.9
Rabanne,Rabanne Eau de Parfum Million Gold For Her Million Gold For Her Eau de Parfum 90ml - Ricaricabile,Eau de Parfum,Million Gold For Her Million Gold For Her  90ml - Ricaricabile,1727.92,1189.02
Rabanne,Rabanne Eau de Parfum Phantom Elixir,Eau de Parfum,Phantom Elixir,1472.22,1031.04
Rabanne,Rabanne Eau de Toilette Black XS,Eau de Toilette,Black XS,1085.0,868.0
Rabanne,Rabanne Eau de Toilette Phantom,Eau de Toilette,Phantom,1415.0,954.85
Rabanne,Rabanne Eau de Parfum Olympéa,Eau de Parfum,Olympéa,1979.86,
Rabanne,Rabanne Eau de Parfum Lady Million Eau de Parfum Spray,Eau de Parfum,Lady Million  Spray,2806.0,
Rabanne,Rabanne Eau de Parfum Fame Intense,Eau de Parfum,Fame Intense,2173.89,1654.28
Rabanne,Rabanne Parfum Olympéa Parfum,Parfum,Olympéa,2277.78,1739.61
Rabanne,Rabanne Eau de Parfum Invictus Victory,Eau de Parfum,Invictus Victory,1066.25,801.72
Rabanne,Rabanne Parfum 1 Million Royal,Parfum,1 Million Royal,1443.98,1229.9
Rabanne,Rabanne Parfum Invictus Parfum,Parfum,Invictus,1386.67,1021.6
Rabanne,Rabanne Eau de Parfum Black XS For Her,Eau de Parfum,Black XS For Her,1937.36,1549.89
Rabanne,Rabanne Eau de Parfum Lady Million,Eau de Parfum,Lady Million,2020.28,1242.0
Rabanne,Rabanne Eau de Parfum Ultraviolet,Eau de Parfum,Ultraviolet,1593.75,1275.0
Rabanne,Rabanne Eau de Parfum Fame,Eau de Parfum,Fame,2176.67,1383.07
Rabanne,Rabanne Eau de Parfum Olympéa Flora Intense,Eau de Parfum,Olympéa Flora Intense,2189.44,1751.56
Rabanne,Rabanne Eau de Toilette Paco Rabanne Homme,Eau de Toilette,Paco Rabanne Homme,821.22,868.0
Rabanne,Rabanne Eau de Parfum,Eau de Parfum,"",1607.38,
Rabanne,Rabanne Eau de Parfum Invictus Victory Elixir,Eau de Parfum,Invictus Victory Elixir,1443.33,1122.25
Rabanne,Rabanne Eau de Parfum Million Gold Intense,Eau de Parfum,Million Gold Intense,1411.67,1070.33
Rabanne,Rabanne Eau de Parfum Lady Million Royal,Eau de Parfum,Lady Million Royal,2020.28,1616.22
Rabanne,Rabanne Parfum 1 Million Elixir,Parfum,1 Million Elixir,1471.67,1106.25
Rabanne,Rabanne Eau de Parfum Phantom Intense,Eau de Parfum,Phantom Intense,1194.38,887.95
Rabanne,Rabanne Eau de Toilette Ultraviolet For Man,Eau de Toilette,Ultraviolet For Man,1085.0,868.0
Rabanne,Rabanne Eau de Toilette Pure XS,Eau de Toilette,Pure XS,1085.0,868.0
Rabanne,Rabanne Eau de Parfum Olympéa Blossom,Eau de Parfum,Olympéa Blossom,1723.75,1780.0
Rabanne,Rabanne Eau de Parfum Olympéa Solar Intense,Eau de Parfum,Olympéa Solar Intense,2160.0,1726.67
Rabanne,Rabanne Parfum Phantom,Parfum,Phantom,1331.11,1050.22
Rabanne,Rabanne Eau de Toilette Invictus,Eau de Toilette,Invictus,1204.17,701.78
Saponificio Varesino,Saponificio Varesino Eau de Parfum 70th Anniversary Eau de Parfum,Eau de Parfum,70th Anniversary,749.9,637.4
Saponificio Varesino,Saponificio Varesino Eau de Parfum Cubebe Eau de Parfum,Eau de Parfum,Cubebe,749.9,637.4
Saponificio Varesino,Saponificio Varesino Eau de Parfum Felce Aromatica Eau de Parfum,Eau de Parfum,Felce Aromatica,749.9,637.4
Saponificio Varesino,Saponificio Varesino Eau de Parfum Desert Vetiver Eau de Parfum,Eau de Parfum,Desert Vetiver,749.9,637.4
Saponificio Varesino,Saponificio Varesino Eau de Parfum Morado eau de Parfum,Eau de Parfum,Morado eau de,749.9,637.4
Linari,LINARI Eau de Parfum Angelo di Fiume Eau de Parfum Spray,Eau de Parfum,Angelo di Fiume  Spray,1700.9,
Linari,LINARI Eau de Parfum Porta Del Cielo Eau de Parfum Spray,Eau de Parfum,Porta Del Cielo  Spray,1700.9,
Linari,LINARI Eau de Parfum Mare Pacifico Eau de Parfum Spray,Eau de Parfum,Mare Pacifico  Spray,1689.9,
Linari,LINARI Eau de Parfum Eleganza Luminosa Eau de Parfum Spray,Eau de Parfum,Eleganza Luminosa  Spray,1689.9,1436.4
Linari,LINARI Eau de Parfum DRAGO NERO Eau de Parfum Spray,Eau de Parfum,DRAGO NERO  Spray,1689.9,1436.4
Linari,LINARI Eau de Parfum FUCO INFERNALE Eau de Parfum Spray,Eau de Parfum,FUCO INFERNALE  Spray,1689.9,1436.4
Linari,LINARI Eau de Parfum STELLA CADENTE Eau de Parfum Spray,Eau de Parfum,STELLA CADENTE  Spray,1689.9,1436.4
Linari,LINARI Eau de Parfum Capelli D'Oro Eau de Parfum,Eau de Parfum,Capelli D'Oro,1689.9,1436.4
